10-13 17:17:03 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Starting the loops on the files... | <module> (l. 356)
10-13 17:23:19 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 22 of 27 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:23:20 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 24 of 27 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:23:25 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 2 of 41 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:23:26 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 8 of 41 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:23:27 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 9 of 41 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:23:27 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 10 of 41 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:23:28 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 13 of 41 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:23:29 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 22 of 41 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:23:30 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 33 of 41 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:23:30 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 9 of 16 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:23:31 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 10 of 16 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:23:32 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: tos | <module> (l. 388)
10-13 17:23:32 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gn | <module> (l. 393)
10-13 17:23:32 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20190319 | <module> (l. 397)
/work/users/lembo/miniconda3/lib/python3.9/site-packages/numpy/lib/function_base.py:4737: UserWarning: Warning: 'partition' will ignore the 'mask' of the MaskedArray.
  arr.partition(
10-13 17:23:58 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 15 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:23:59 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 8 of 15 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:24:00 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 9 of 15 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:24:00 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 13 of 15 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:24:01 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 6 of 13 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:24:02 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 10 of 13 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:24:03 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 12 of 13 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:24:11 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 16 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:24:12 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 2 of 11 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:24:12 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 10 of 11 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:24:13 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Run r2i1p1f1 is not available | <module> (l. 500)
10-13 17:24:13 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | SCENARIO: ssp245 | <module> (l. 375)
10-13 17:24:13 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | RUN: r1i1p1f1 | <module> (l. 379)
10-13 17:24:13 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: SImon | <module> (l. 382)
10-13 17:24:13 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: siconc | <module> (l. 388)
10-13 17:24:13 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gn | <module> (l. 393)
10-13 17:24:13 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20200219 | <module> (l. 397)
/work/users/lembo/miniconda3/lib/python3.9/site-packages/numpy/lib/function_base.py:4737: UserWarning: Warning: 'partition' will ignore the 'mask' of the MaskedArray.
  arr.partition(
10-13 17:24:38 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 11 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:24:39 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 7 of 11 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:24:40 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 13 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:24:41 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 8 of 13 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:24:43 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 9 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:24:44 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 2 of 9 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:24:45 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 11 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:24:46 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 7 of 11 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:24:47 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: Amon | <module> (l. 382)
10-13 17:24:47 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: tas | <module> (l. 388)
10-13 17:24:47 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gn | <module> (l. 393)
10-13 17:24:47 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20190314 | <module> (l. 397)
/work/users/lembo/miniconda3/lib/python3.9/site-packages/numpy/lib/function_base.py:4737: UserWarning: Warning: 'partition' will ignore the 'mask' of the MaskedArray.
  arr.partition(
10-13 17:25:09 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 7 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:25:09 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 2 of 7 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:25:10 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 4 of 7 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:25:12 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 1 of 12 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:25:12 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 3 of 12 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:25:13 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 9 of 12 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:25:14 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 10 of 12 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:25:26 | oet          | WARNING  | build_cluster_mask took 12 s (for (array([[ True,  Tru..., {'max_distance_km': ...) | timed_func (l. 398)
10-13 17:25:26 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 1 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:25:27 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 2 of 7 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:25:28 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 4 of 7 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:25:29 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: Omon | <module> (l. 382)
10-13 17:25:29 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: sos | <module> (l. 388)
10-13 17:25:29 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gn | <module> (l. 393)
10-13 17:25:29 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20190319 | <module> (l. 397)
/work/users/lembo/miniconda3/lib/python3.9/site-packages/numpy/lib/function_base.py:4737: UserWarning: Warning: 'partition' will ignore the 'mask' of the MaskedArray.
  arr.partition(
10-13 17:25:54 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 13 of 22 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:25:54 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 16 of 22 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:25:55 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 17 of 22 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:25:56 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 18 of 22 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:25:57 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 18 of 30 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:25:58 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 23 of 30 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:25:58 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 25 of 30 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:26:04 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 3 of 35 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:26:04 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 5 of 35 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:26:05 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 6 of 35 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:26:06 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 16 of 35 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:26:06 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 28 of 35 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:26:07 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 7 of 13 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:26:08 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: tos | <module> (l. 388)
10-13 17:26:08 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gn | <module> (l. 393)
10-13 17:26:08 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20190319 | <module> (l. 397)
/work/users/lembo/miniconda3/lib/python3.9/site-packages/numpy/lib/function_base.py:4737: UserWarning: Warning: 'partition' will ignore the 'mask' of the MaskedArray.
  arr.partition(
10-13 17:26:33 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 11 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:26:34 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 3 of 11 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:26:34 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 5 of 11 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:26:35 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 7 of 11 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:26:36 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 8 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:26:37 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 2 of 8 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:26:38 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 5 of 8 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:26:38 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 7 of 8 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:26:46 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 18 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:26:47 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 10 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:26:47 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Run r2i1p1f1 is not available | <module> (l. 500)
10-13 17:26:47 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | SCENARIO: ssp126 | <module> (l. 375)
10-13 17:26:47 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | RUN: r1i1p1f1 | <module> (l. 379)
10-13 17:26:47 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: SImon | <module> (l. 382)
10-13 17:26:47 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: siconc | <module> (l. 388)
10-13 17:26:47 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gn | <module> (l. 393)
10-13 17:26:47 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20200219 | <module> (l. 397)
/work/users/lembo/miniconda3/lib/python3.9/site-packages/numpy/lib/function_base.py:4737: UserWarning: Warning: 'partition' will ignore the 'mask' of the MaskedArray.
  arr.partition(
10-13 17:27:12 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 11 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:27:13 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 1 of 11 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:27:14 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 7 of 11 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:27:15 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 12 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:27:16 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 1 of 12 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:27:17 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 6 of 12 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:27:19 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 13 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:27:19 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 4 of 13 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:27:20 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 5 of 13 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:27:21 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 1 of 12 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:27:22 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 8 of 12 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-13 17:27:22 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: Amon | <module> (l. 382)
10-13 17:27:22 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: tas | <module> (l. 388)
